Yield,CapUt M,CorpP M,PERatio M,CAPE M,aCDebt M,aTobinQ M,ISM_PMI,Manu M,Momen5,Moving Average,spy_Price,Daily_Return,Result
0.544126984,-0.2247625,0.032426979,0.375684222,0.184240202,0.462065341,-0.199764576,-0.48,-0.224555067,0.16626541,-0.121427852,379.769989,0.022882278,1
0.546031746,-0.2247625,0.058504434,0.358335011,0.184240202,0.462065341,-0.199764576,-0.48,-0.224555067,0.005327614,-0.179649028,375.3599854,0.023550797,1
0.549206349,-0.2247625,0.032332089,0.375746682,0.184240202,0.462065341,-0.199764576,-0.48,-0.224555067,0.277671481,-0.158788208,378.6600037,0.006047664,0
0.551746032,-0.2247625,0.074767544,0.347326344,0.184240202,0.462065341,-0.199764576,-0.48,-0.224555067,-0.227158096,-0.21760813,373.5599976,0.021950991,1
0.554126984,-0.2247625,0.082386926,0.342117755,0.184240202,0.462065341,-0.199764576,-0.48,-0.224555067,-0.221665307,-0.229838338,373.1499939,0.025753761,1
0.556984127,-0.2247625,0.052287949,0.362504368,0.184240202,0.462065341,-0.199764576,-0.48,-0.224555067,-0.080955436,-0.197717423,377.6300049,0.0042899,0
0.558571429,-0.2247625,0.051661936,0.362923058,0.184240202,0.462065341,-0.199764576,-0.48,-0.224555067,0.189274772,-0.181785597,380.3999939,-0.003627773,0
0.556666667,-0.2247625,0.049423918,0.364418138,0.184240202,0.462065341,-0.199764576,-0.48,-0.224555067,0.094815812,-0.183399248,381.1900024,-0.019753925,-1
0.552222222,-0.2247625,0.007653327,0.391829742,0.184240202,0.462065341,-0.199764576,-0.48,-0.224555067,0.518180462,-0.138050383,387.6199951,-0.031680509,-1
0.547301587,-0.2247625,-0.039721911,0.421828085,0.184240202,0.462065341,-0.199764576,-0.48,-0.224555067,0.632969935,-0.124294331,390.4500122,-0.026021266,-1
0.539206349,-0.2247625,-0.046433442,0.425987609,0.184240202,0.462065341,-0.199764576,-0.48,-0.224555067,0.398275491,-0.149749382,388.4599915,-0.020439692,-1
0.529047619,-0.2247625,-0.040828704,0.422515542,0.184240202,0.462065341,-0.199764576,-0.48,-0.224555067,0.141296133,-0.190397052,384.2000122,-0.008849621,0
0.522063492,-0.2247625,-0.050308799,0.428379421,0.184240202,0.462065341,-0.199764576,-0.48,-0.224555067,-0.00899969,-0.221703941,380.9500122,-0.002283831,0
0.515079365,-0.2247625,-0.061069408,0.434982755,0.184240202,0.462065341,-0.199764576,-0.48,-0.224555067,-0.219284562,-0.219406275,381.7600098,-0.01163035,0
0.508571429,-0.2247625,-0.054862824,0.431180824,0.184240202,0.462065341,-0.199764576,-0.48,-0.224555067,-0.287013207,-0.213963688,382.7600098,-0.011103563,0
0.501904762,-0.2247625,-0.024666629,0.412417012,0.184240202,0.462065341,-0.199764576,-0.48,-0.224555067,-0.346925001,-0.2444243,379.25,0.010547132,0
0.494920635,-0.2247625,-0.052345186,0.429633338,0.184240202,0.462065341,-0.199764576,-0.48,-0.224555067,-0.195241237,-0.247981656,379.019989,-0.008653894,0
0.49015873,-0.2247625,-0.003395588,0.398927517,0.187950616,0.462065341,-0.199764576,-0.48,-0.224555067,-0.278710534,-0.291906905,373.6600037,0.008296328,0
0.488571429,-0.2247625,0.046169865,0.408070065,0.246287788,0.462065341,-0.199764576,-0.48,-0.224555067,-0.244350398,-0.279663499,375.3399963,-0.009911017,0
0.486984127,-0.2247625,-0.093367961,0.379504633,0.246287788,0.462065341,-0.199764576,-0.366666667,-0.224555067,-0.092786376,-0.242622591,380.2900085,-0.030818588,-1
0.485238095,-0.2247625,-0.086507445,0.375206392,0.246287788,0.462065341,-0.199764576,-0.366666667,-0.224555067,0.047678705,-0.243492314,380.519989,-0.021891062,-1
0.485873016,-0.2247625,-0.066839898,0.362756958,0.246287788,0.462065341,-0.199764576,-0.366666667,-0.224555067,0.066776667,-0.244048802,380.7999878,-0.022085014,-1
0.487142857,-0.2247625,-0.045886393,0.349281894,0.246287788,0.462065341,-0.199764576,-0.366666667,-0.224555067,0.241301949,-0.252028752,380.0799866,-0.020521964,-1
0.487142857,-0.2247625,-0.016462204,0.329980575,0.246287788,0.462065341,-0.199764576,-0.366666667,-0.224555067,0.074965204,-0.274837558,377.3200073,-0.005221036,0
0.483333333,-0.2247625,-0.01814052,0.331093626,0.246287788,0.462065341,-0.199764576,-0.366666667,-0.224555067,-0.067180665,-0.268208688,378.5100098,-0.006129316,0
0.47952381,-0.2247625,-0.042555332,0.34711925,0.246287788,0.462065341,-0.199764576,-0.366666667,-0.224555067,0.101761662,-0.234637979,383.25,-0.021630812,-1
0.478888889,-0.2247625,0.06519519,0.27397221,0.246287788,0.462065341,-0.199764576,-0.366666667,-0.224555067,-0.192382183,-0.292996374,375.7399902,0.004657476,0
0.479206349,-0.2247625,0.077511132,0.265197079,0.246287788,0.462065341,-0.199764576,-0.366666667,-0.224555067,-0.125884486,-0.286216031,376.7600098,0.013748786,0
0.482857143,-0.2247625,0.107390441,0.243532569,0.246287788,0.462065341,-0.199764576,-0.366666667,-0.224555067,-0.219118311,-0.325563255,371.6199951,0.030057622,1
0.487936508,-0.2247625,0.125150328,0.230397143,0.246287788,0.462065341,-0.199764576,-0.366666667,-0.224555067,-0.385272898,-0.347839304,368.5700073,0.049895498,1
0.493492063,-0.2247625,0.105005,0.24528203,0.246287788,0.462065341,-0.199764576,-0.366666667,-0.224555067,-0.424514264,-0.319748413,372.1900024,0.047395105,1
0.49984127,-0.2247625,0.104866718,0.245383338,0.246287788,0.462065341,-0.199764576,-0.366666667,-0.224555067,-0.12851256,-0.317826073,372.3900146,0.042079493,1
0.509047619,-0.2247625,0.128047041,0.228236042,0.246287788,0.462065341,-0.199764576,-0.366666667,-0.224555067,-0.171914036,-0.318430176,372.2799988,0.041527859,1
0.515873016,-0.2247625,0.111355722,0.240616737,0.246287788,0.462065341,-0.199764576,-0.366666667,-0.224555067,0.141963155,-0.295071083,375.3500061,0.025949088,1
0.523333333,-0.2247625,0.111740554,0.240333239,0.246287788,0.462065341,-0.199764576,-0.366666667,-0.224555067,0.289367268,-0.289506374,376.1900024,0.019777247,1
0.532539683,-0.2247625,0.113704609,0.238884934,0.246287788,0.462065341,-0.199764576,-0.366666667,-0.252029688,0.10553465,-0.299217267,374.9599915,0.011921275,0
0.541111111,-0.2247625,0.071653727,0.26938159,0.246287788,0.462065341,-0.199764576,-0.366666667,-0.532149923,0.193003248,-0.280014113,377.4899902,0.002861048,0
0.55031746,-0.2247625,0.084380026,0.260264111,0.246287788,0.462065341,-0.199764576,-0.366666667,-0.532149923,0.36131343,-0.246305936,381.9400024,-0.002330247,0
0.558730159,-0.2247625,0.080412897,0.249374039,0.246287788,0.462065341,-0.199764576,-0.366666667,-0.532149923,0.277660719,-0.241291289,382.7900085,-0.016040164,-1
0.564444444,-0.2247625,0.056560248,0.316699899,0.140074868,0.462065341,-0.199764576,-0.366666667,-0.532149923,0.397604376,-0.212027059,386.9599915,-0.024110985,-1
0.571904762,-0.2522625,0.051519634,0.320165259,0.118843353,0.194318068,-0.088373499,-0.366666667,-0.532149923,0.544926016,-0.193458722,389.8299866,-0.019341709,-1
0.578571429,-0.518475,0.090765206,0.292801352,0.118843353,-0.383562955,0.297357997,0.02,-0.532149923,0.389115357,-0.210906778,388.0599976,-0.020434966,-1
0.583492063,-0.518475,0.087762147,0.294926689,0.118843353,-0.383562955,0.297357997,0.02,-0.532149923,0.213692089,-0.21673241,387.7399902,-0.023598272,-1
0.588253968,-0.518475,0.093220111,0.291060017,0.118843353,-0.383562955,0.297357997,0.02,-0.532149923,0.08532283,-0.239627278,385.0899963,-0.025967956,-1
0.594285714,-0.518475,0.090394639,0.293063898,0.118843353,-0.383562955,0.297357997,0.02,-0.532149923,-0.124002909,-0.251902959,383.6300049,-0.021400806,-1
0.603015873,-0.518475,0.087276365,0.295269992,0.118843353,-0.383562955,0.297357997,0.02,-0.532149923,-0.391564569,-0.285156216,379.4299927,-0.004427675,0
0.611111111,-0.518475,0.112182444,0.277488843,0.118843353,-0.383562955,0.297357997,0.02,-0.532149923,-0.358114183,-0.292455888,378.5700073,-0.020154806,-1
0.616666667,-0.518475,0.126858067,0.266836752,0.118843353,-0.383562955,0.297357997,0.02,-0.532149923,-0.250810829,-0.274403848,381.0499878,-0.027292991,-1
0.623968254,-0.518475,0.145582358,0.253053193,0.118843353,-0.383562955,0.297357997,0.02,-0.532149923,-0.3201154,-0.308983637,376.6499939,-0.013434216,-1
0.63,-0.518475,0.126447031,0.267136889,0.118843353,-0.383562955,0.297357997,0.02,-0.532149923,-0.226979542,-0.301079724,377.6300049,-0.008553375,0
0.633968254,-0.518475,0.097223352,0.28821277,0.118843353,-0.383562955,0.297357997,0.02,-0.532149923,0.106875327,-0.263797676,382.2900085,-0.029114036,-1
0.636507937,-0.518475,0.070430485,0.30709006,0.118843353,-0.383562955,0.297357997,0.02,-0.532149923,0.058626468,-0.282068509,380.1300049,-0.005813778,0
0.64031746,-0.518475,0.091006037,0.292630681,0.118843353,-0.383562955,0.297357997,0.02,-0.532149923,-0.092825313,-0.294695249,378.5899963,-0.002958333,0
0.645396825,-0.518475,0.117464042,0.273670385,0.118843353,-0.383562955,0.297357997,0.02,-0.532149923,-0.05941422,-0.323990069,375.0899963,-0.004692233,0
0.650793651,-0.518475,0.124430791,0.268607639,0.118843353,-0.383562955,0.297357997,0.02,-0.532149923,-0.08409596,-0.321852986,375.4200134,-0.003569407,0
0.656666667,-0.518475,0.075792474,0.303345593,0.118843353,-0.383562955,0.297357997,0.02,-0.532149923,-0.17169362,-0.30260141,377.75,0.000502985,0
0.65984127,-0.518475,0.098414251,0.287363929,0.118843353,-0.383562955,0.297357997,0.02,-0.532149923,-0.35392718,-0.359142529,370.9400024,0.013937518,0
0.663650794,-0.518475,0.098587813,0.287240148,0.118843353,-0.383562955,0.297357997,0.02,-0.532149923,-0.306026192,-0.360836174,370.6499939,0.013732622,0
0.668253968,-0.518475,0.113377118,0.276626604,0.118843353,-0.383562955,0.297357997,0.02,-0.532149923,-0.134556905,-0.351095569,371.5899963,0.014478336,0
0.672380952,-0.518475,0.112071719,0.277568713,0.118843353,-0.383562955,0.297357997,0.02,-0.532149923,-0.03892016,-0.324304321,374.3999939,0.015625017,0
0.676984127,-0.518475,0.135315035,0.245459957,0.118843353,-0.383562955,0.297357997,0.02,-0.532149923,-0.2536448,-0.351414776,371.1600037,0.030256522,1
0.68047619,-0.518475,0.102425772,0.317556728,0.03666236,-0.383562955,0.297357997,0.04,-0.532149923,0.263850654,-0.288734355,377.9200134,0.009578734,0
0.683809524,-0.518475,0.109403083,0.312646269,0.03666236,-0.383562955,0.297357997,0.04,-0.532149923,0.258109719,-0.292326544,377.4700012,0.009828573,0
0.686031746,-0.518475,0.105841862,0.315156145,0.03666236,-0.383562955,0.297357997,0.04,-0.532149923,0.066581856,-0.330090544,373.3299866,0.032250312,1
0.688412698,-0.518475,0.119371564,0.305580759,0.03666236,-0.383562955,0.297357997,0.04,-0.532149923,-0.012220737,-0.321884162,374.0799866,0.027106541,1
0.68984127,-0.518475,0.102165445,0.317739387,0.03666236,-0.383562955,0.297357997,0.04,-0.532149923,0.256276459,-0.284437036,377.9400024,0.013070864,0
0.690634921,-0.518475,0.093494169,0.323801016,0.03666236,-0.383562955,0.297357997,0.04,-0.532149923,-0.068749953,-0.301923171,376.1099854,0.008800692,0
0.691428571,-0.518475,0.127408391,0.299841147,0.03666236,-0.383562955,0.297357997,0.04,-0.532149923,-0.065775385,-0.306211776,375.7399902,0.007718168,0
0.69047619,-0.518475,0.147064076,0.285638556,0.03666236,-0.383562955,0.297357997,0.04,-0.532149923,0.137942566,-0.294347013,376.9700012,0.010584371,0
0.686984127,-0.518475,0.13867444,0.291729571,0.03666236,-0.383562955,0.297357997,0.04,-0.532149923,0.23180289,-0.260890994,380.25,0.001788278,0
-1,-0.518475,0.135940469,0.293705139,0.03666236,-0.383562955,0.297357997,0.04,-0.532149923,0.166248073,-0.238753073,382.3900146,0.001987445,0
-1,-0.518475,0.132017356,0.296532013,0.03666236,-0.383562955,0.297357997,0.04,-0.532149923,0.203312256,-0.247214648,381.5400085,0.013497913,0
-1,-0.518475,0.112817069,0.310233131,0.03666236,-0.383562955,0.297357997,0.04,-0.532149923,0.203878278,-0.250832433,381.1799927,0.017393371,1
-1,-0.518475,0.093843703,0.323557521,0.03666236,-0.383562955,0.297357997,0.04,-0.532149923,0.311388832,-0.207453336,385.3699951,0.00454109,0
-1,-0.518475,0.07641113,0.335615962,0.03666236,-0.383562955,0.297357997,0.04,-0.532149923,0.14760893,-0.220374917,384.2200012,0.007703897,0
-1,-0.518475,0.04204089,0.358889449,0.03666236,-0.383562955,0.297357997,0.04,-0.532149923,0.018282126,-0.234075495,382.8800049,0.005693671,0
-1,-0.518475,0.067539022,0.341686602,0.03666236,-0.383562955,0.297357997,0.04,-0.532149923,-0.079820894,-0.272652063,379.4200134,0.02951869,1
-1,-0.518475,0.081376774,0.332198837,0.03666236,-0.383562955,0.297357997,0.04,-0.532149923,-0.095830866,-0.281655673,378.6400146,0.031481044,1
-1,-0.518475,0.058489659,0.347833076,0.03666236,-0.383562955,0.297357997,0.04,-0.532149923,-0.165371834,-0.257567555,380.9599915,0.021944603,1
-1,-0.518475,0.041620864,0.359169841,0.03666236,-0.383562955,0.297357997,0.04,-0.532149923,-0.123382572,-0.260539188,380.9299927,0.016249711,0
-1,-0.518475,0.041967903,0.358938179,0.03666236,-0.383562955,0.297357997,0.04,-0.532149923,0.010066517,-0.23741487,383.1499939,0.012710414,0
-1,-0.518475,0.023436903,0.371217502,0.049597942,-0.383562955,0.297357997,0.04,-0.532149923,0.268579444,-0.199658366,386.6900024,0.00757711,0
-1,-0.518475,0.003488649,0.40115068,0.065600887,-0.383562955,0.297357997,0.04,-0.532149923,0.337793653,-0.189904586,387.8099976,0.005389228,0
-1,-0.518475,-0.020713808,0.41650192,0.065600887,-0.383562955,0.297357997,0.193333333,-0.532149923,0.227319832,-0.199894651,387.1199951,0.005708802,0
-1,-0.518475,-0.069500284,0.446567411,0.065600887,-0.383562955,0.297357997,0.193333333,-0.532149923,0.230605186,-0.200989732,387.1799927,-0.004132461,0
-1,-0.518475,-0.135128224,0.485255692,0.065600887,-0.383562955,0.297357997,0.193333333,-0.532149923,0.070861078,-0.227858627,385.0599976,-0.022308202,-1
-1,-0.518475,-0.16998421,0.505030306,0.065600887,-0.383562955,0.297357997,0.193333333,-0.532149923,0.143727288,-0.164352068,390.6199951,-0.028646773,-1
-1,-0.518475,-0.141801235,0.489081834,0.065600887,-0.383562955,0.297357997,0.193333333,-0.532149923,0.100588167,-0.16609262,390.5599976,7.68E-05,0
-1,-0.518475,-0.121096544,0.477146717,0.065600887,-0.383562955,0.297357997,0.193333333,-0.532149923,0.080727281,-0.181469743,389.3200073,0.005162795,0
-1,-0.518475,-0.140619176,0.48840548,0.065600887,-0.383562955,0.297357997,0.193333333,-0.532149923,-0.002214063,-0.207031938,387.1199951,0.018211455,1
-1,-0.518475,-0.120824855,0.47698885,0.065600887,-0.383562955,0.297357997,0.193333333,-0.532149923,0.108977871,-0.193770252,388.019989,0.015025043,0
-1,-0.518475,-0.12736702,0.48078116,0.065600887,-0.383562955,0.297357997,0.193333333,-0.532149923,-0.036665763,-0.17204897,389.6199951,0.008829122,0
-1,-0.518475,-0.124075033,0.478875251,0.065600887,-0.383562955,0.297357997,0.193333333,-0.532149923,-0.024182159,-0.166900489,389.8999939,0.017286537,1
-1,-0.518475,-0.180701481,0.511007098,0.065600887,-0.383562955,0.297357997,0.193333333,-0.532149923,0.000366169,-0.173695137,389.3299866,0.018339236,1
-1,-0.518475,-0.191809838,0.517151761,0.065600887,-0.383562955,0.297357997,0.193333333,-0.532149923,-0.05705722,-0.222826344,385.5799866,0.025545948,1
-1,-0.518475,-0.122770779,0.478118824,0.065600887,-0.383562955,0.297357997,0.193333333,-0.532149923,-0.43828147,-0.345999909,376.4700012,0.041650045,1
-1,-0.518475,-0.198008033,0.520558342,0.065600887,-0.383562955,0.297357997,0.193333333,-0.532149923,-0.383658293,-0.305862017,379.4299927,0.027778533,1
-1,-0.518475,-0.323952472,0.586539428,0.065600887,-0.383562955,0.297357997,0.193333333,-0.52127016,0.025236636,-0.151486638,390.5899963,-0.003712286,0
-1,-0.518475,-0.416744946,0.631506851,0.065600887,-0.383562955,0.297357997,0.193333333,-0.525576483,0.073011089,-0.144465617,391.3299866,-0.005698466,0
-1,-0.518475,-0.395943896,0.621677208,0.065600887,-0.383562955,0.297357997,0.193333333,-0.525576483,0.311324213,-0.107955651,394.1700134,-0.014207083,-1
-1,-0.518475,-0.304203338,0.576584864,0.065600887,-0.383562955,0.297357997,0.193333333,-0.525576483,0.630406957,-0.114094845,393.8500061,-0.023587682,-1
-1,-0.518475,-0.299449457,0.574167693,0.065600887,-0.383562955,0.297357997,0.193333333,-0.525576483,0.495380748,-0.128083909,393.0599976,-0.020276806,-1
-1,-0.5084,-0.300112471,0.579707349,0.065600887,-0.331039617,0.259061781,0.193333333,-0.525576483,0.217902455,-0.081197082,396.6400146,-0.023447,-1
-1,-0.5126,-0.347037723,0.646129086,0.065600887,-0.221399209,0.149659864,0.193333333,-0.525576483,0.185206398,-0.09019831,396.4700012,-0.032486707,-1
-1,-0.5126,-0.305676972,0.626170582,0.356307285,-0.221399209,0.149659864,0.193333333,-0.525576483,0.045519318,-0.111272859,395.4299927,-0.024403799,-1
-1,-0.5126,-0.277840269,0.612403454,0.422048937,-0.221399209,0.149659864,0.326666667,-0.525576483,-0.061930101,-0.162321835,392.1499939,-0.016957781,-1
-1,-0.5126,-0.25132751,0.599032086,0.422048937,-0.221399209,0.149659864,0.326666667,-0.525576483,-0.113195386,-0.199586828,389.9700012,-0.007769825,0
-1,-0.5126,-0.27914139,0.61305309,0.422048937,-0.221399209,0.149659864,0.326666667,-0.525576483,-0.275332408,-0.217072159,389.1400146,-0.004060279,0
-1,-0.5126,-0.253593313,0.600184877,0.422048937,-0.221399209,0.149659864,0.326666667,-0.525576483,-0.27058762,-0.222669395,389.1000061,-0.003032621,0
-1,-0.5126,-0.264975493,0.605947296,0.422048937,-0.221399209,0.149659864,0.326666667,-0.525576483,-0.252206266,-0.234266008,388.5700073,-0.006819862,0
-1,-0.5126,-0.241470117,0.593994682,0.422048937,-0.221399209,0.149659864,0.326666667,-0.525576483,-0.281954753,-0.296642604,384.5599976,0.008191164,0
-1,-0.5126,-0.232481384,0.589369507,0.422048937,-0.221399209,0.149659864,0.326666667,-0.525576483,-0.18103393,-0.291041236,385.0899963,0.004648286,0
-1,-0.5126,-0.281999181,0.614477822,0.422048937,-0.221399209,0.149659864,0.326666667,-0.525576483,-0.066387534,-0.260508612,387.3399963,-0.00219447,0
-1,-0.5126,-0.270891764,0.608923808,0.422048937,-0.221399209,0.149659864,0.326666667,-0.525576483,-0.205204583,-0.319639765,383.5899963,0.006022048,0
-1,-0.5126,-0.278467982,0.61271694,0.422048937,-0.221399209,0.149659864,0.326666667,-0.525576483,-0.103316048,-0.290344036,385.7799988,0.005391639,0
-1,-0.5126,-0.269218158,0.608083097,0.422048937,-0.221399209,0.149659864,0.326666667,-0.525576483,0.034834258,-0.296944703,385.5,0.009597956,0
-1,-0.5126,-0.297121164,0.621968325,0.422048937,-0.221399209,0.149659864,0.326666667,-0.525576483,0.068301697,-0.278294198,386.9400024,0.003411401,0
-1,-0.5126,-0.347654731,0.646422433,0.422048937,-0.221399209,0.149659864,0.326666667,-0.525576483,0.008109388,-0.272378263,387.5599976,-0.00797295,0
-1,-0.5126,-0.351764919,0.648373315,0.422048937,-0.221399209,0.149659864,0.326666667,-0.525576483,0.159459128,-0.270154325,387.9200134,-0.017194301,-1
-1,-0.5126,-0.399747841,0.670739052,0.422048937,-0.221399209,0.149659864,0.326666667,-0.525576483,0.005182963,-0.302877305,385.9200134,-0.016635606,-1
-1,-0.5126,-0.378514181,0.66093362,0.422048937,-0.221399209,0.149659864,0.326666667,-0.525576483,0.081430211,-0.27659826,387.7099915,-0.018157845,-1
-1,-0.5126,-0.402482369,0.671991395,0.422048937,-0.221399209,0.149659864,0.326666667,-0.525576483,-0.002215436,-0.291379279,386.8800049,-0.026054634,-1
-1,-0.5126,-0.438959549,0.688474102,0.422048937,-0.221399209,0.149659864,0.326666667,-0.525576483,-0.039550362,-0.299405553,386.4899902,-0.015369098,-1
-1,-0.5126,-0.385765077,0.664298215,0.422048937,-0.221399209,0.149659864,0.326666667,-0.525576483,-0.074779534,-0.309402018,385.8999939,-0.011531438,0
-1,-0.5126,-0.318549837,0.632445127,0.554910952,-0.221399209,0.149659864,0.326666667,-0.525576483,0.071453323,-0.278558925,387.8599854,-0.003583727,0
-1,-0.5126,-0.32586518,0.633639289,0.554910952,-0.221399209,0.149659864,0.206666667,-0.525576483,0.054691701,-0.258236358,389.2000122,0.004650559,0
-1,-0.5126,-0.353531227,0.687370535,0.554910952,-0.221399209,0.149659864,0.206666667,-0.525576483,0.050776168,-0.276796278,388.2600098,0.011693138,0
-1,-0.5126,-0.314019038,0.668939649,0.554910952,-0.221399209,0.149659864,0.206666667,-0.525576483,-0.075056534,-0.343003883,384.4700012,0.019377356,1
-1,-0.5126,-0.301111326,0.662806032,0.554910952,-0.221399209,0.149659864,0.206666667,-0.525576483,-0.174238647,-0.399426088,381.25,0.029508197,1
-1,-0.5126,-0.270642521,0.648100886,0.554910952,-0.221399209,0.149659864,0.206666667,-0.525576483,-0.314699242,-0.431496377,379.5,0.027720656,1
-1,-0.5126,-0.35551877,0.688284172,0.554910952,-0.221399209,0.149659864,0.206666667,-0.525576483,-0.320112226,-0.412420314,380.6700134,0.018808871,1
-1,-0.5126,-0.370806733,0.695269478,0.554910952,-0.221399209,0.149659864,0.206666667,-0.525576483,-0.434486743,-0.483250616,376.7999878,0.029564796,1
-1,-0.5126,-0.447756458,0.729328823,0.554910952,-0.221399209,0.149659864,0.206666667,-0.525576483,-0.147155942,-0.415115845,380.5499878,0.011877597,0
-1,-0.5126,-0.409722156,0.712719302,0.554910952,-0.221399209,0.149659864,0.206666667,-0.525576483,0.007490673,-0.398881847,381.4500122,0.007209333,0
-1,-0.5126,-0.416904262,0.71588889,0.554910952,-0.221399209,0.149659864,0.206666667,-0.525576483,0.257643402,-0.302120162,386.4700012,0.007891913,0
-1,-0.5126,-0.493721873,0.748838627,0.554910952,-0.221399209,0.149659864,0.206666667,-0.525576483,0.377776092,-0.214157371,391.0100098,0.001202018,0
-1,-0.5126,-0.509037283,0.755206793,0.554910952,-0.221399209,0.149659864,0.206666667,-0.525576483,0.58190284,-0.177142954,392.7999878,0.000407341,0
-1,-0.5126,-0.433754455,0.723264259,0.554910952,-0.221399209,0.149659864,0.206666667,-0.525576483,0.414444101,-0.19348628,391.9200134,0.001352314,0
-1,-0.5126,-0.374722896,0.697046879,0.554910952,-0.221399209,0.149659864,0.206666667,-0.525576483,0.402183359,-0.180473085,392.5,-0.003006351,0
-1,-0.5126,-0.335867162,0.679194421,0.554910952,-0.221399209,0.149659864,0.206666667,-0.525576483,0.130029518,-0.233274957,390.019989,0.000666658,0
-1,-0.5126,-0.34161057,0.681864008,0.554910952,-0.221399209,0.149659864,0.206666667,-0.525576483,-0.117136128,-0.280797615,387.8299866,0.002269048,0
-1,-0.5126,-0.340234184,0.681225235,0.554910952,-0.221399209,0.149659864,0.206666667,-0.525576483,-0.178966752,-0.277301449,387.9400024,0.005232765,0
-1,-0.5126,-0.341308905,0.68172406,0.554910952,-0.221399209,0.149659864,0.206666667,-0.525576483,-0.254128414,-0.343727673,385.0700073,0.022463432,1
-1,-0.5126,-0.385687163,0.701997494,0.554910952,-0.221399209,0.149659864,0.206666667,-0.525576483,-0.308618559,-0.365191257,384.2000122,0.022618434,1
-1,-0.5126,-0.453071546,0.731615841,0.554910952,-0.221399209,0.149659864,0.206666667,-0.525576483,-0.018337588,-0.232695176,389.519989,0.00924216,0
-1,-0.5126,-0.46025052,0.768470944,0.554910952,-0.221399209,0.149659864,0.206666667,-0.525576483,0.133195066,-0.189273559,391.480011,0.013436137,0
-1,-0.5126,-0.438057284,0.773351266,0.642639528,-0.221399209,0.149659864,0.206666667,-0.525576483,0.182497278,-0.156619131,392.9599915,0.011324339,0
-1,-0.5126,-0.405381736,0.759555688,0.64145255,-0.221399209,0.149659864,0.206666667,-0.525576483,0.268642217,-0.167861427,392.4500122,0.011976001,0
-1,-0.5126,-0.352146328,0.736402753,0.64145255,-0.221399209,0.149659864,-0.033333333,-0.525576483,0.259925928,-0.195722384,391.3200073,-0.022232475,-1
-1,-0.5126,-0.319790828,0.721903691,0.64145255,-0.221399209,0.149659864,-0.033333333,-0.525576483,0.027819213,-0.219942128,390.2799988,-0.012913827,0
-1,-0.5126,-0.335214325,0.728856504,0.64145255,-0.221399209,0.149659864,-0.033333333,-0.525576483,-0.101802651,-0.261020241,388.7099915,-0.023899509,-1
-1,-0.5126,-0.396550296,0.755773634,0.64145255,-0.221399209,0.149659864,-0.033333333,-0.525576483,-0.109531877,-0.218985224,389.9700012,-0.029335596,-1
-1,-0.5126,-0.409193146,0.761180827,0.64145255,-0.221399209,0.149659864,-0.033333333,-0.525576483,0.04608021,-0.093274784,393.7200012,-0.034694716,-1
-1,-0.5126,-0.346338975,0.73382465,0.64145255,-0.221399209,0.149659864,-0.033333333,-0.525576483,0.057086399,-0.11073954,392.8900146,-0.042632796,-1
-1,-0.5126,-0.296835671,0.711413657,0.64145255,-0.221399209,0.149659864,-0.033333333,-0.525576483,0.103203543,-0.093949154,393.1199951,-0.045227918,-1
-1,-0.5126,-0.338672326,0.73040498,0.64145255,-0.221399209,0.149659864,-0.033333333,-0.525576483,0.289142187,0.038095519,396.7399902,-0.047335785,-1
-1,-0.5126,-0.319238405,0.721653251,0.64145255,-0.221399209,0.149659864,-0.033333333,-0.525576483,0.267446084,0.062708348,397.4100037,-0.052489911,-1
-1,-0.5126,-0.347432388,0.734310861,0.64145255,-0.221399209,0.149659864,-0.033333333,-0.525576483,0.123378814,0.051913034,397.1499939,-0.055218414,-1
-1,-0.5126,-0.242392059,0.685831868,0.64145255,-0.221399209,0.149659864,-0.033333333,-0.525576483,-0.383447197,-0.490903656,382.6199951,-0.003188545,0
-1,-0.5126,-0.2419754,0.685632173,0.64145255,-0.221399209,0.149659864,-0.033333333,-0.525576483,-0.292211352,-0.390401119,385.2399902,-0.011109955,0
-1,-0.5126,-0.235067197,0.682312357,0.64145255,-0.221399209,0.149659864,-0.033333333,-0.525576483,-0.652122269,-0.631484728,379.4200134,0.001713125,0
-1,-0.5126,-0.222434883,0.676198182,0.64145255,-0.221399209,0.149659864,-0.033333333,-0.346267442,-0.712530992,-0.676242285,378.5299988,-0.003011608,0
-1,-0.5126,-0.241506353,0.685407296,0.64145255,-0.221399209,0.149659864,-0.033333333,-0.346267442,-0.642379641,-0.617363206,380.0599976,-0.002525894,0
-1,-0.5126,-0.201143113,0.665763309,0.64145255,-0.221399209,0.149659864,-0.033333333,-0.346267442,-0.24610822,-0.805067396,376.1400146,0.005636186,0
-1,-0.5126,-0.181925286,0.656202592,0.64145255,-0.221399209,0.149659864,-0.033333333,-0.346267442,-0.376800995,-0.854976783,375.3399963,0.006820476,0
-1,-0.5126,-0.201920034,0.666146961,0.64145255,-0.221399209,0.149659864,-0.033333333,-0.346267442,-0.055184298,-0.737287606,377.9599915,-0.000687849,0
-1,-0.3424875,-0.204856317,0.667594938,0.64145255,-1,0.814641117,-0.033333333,-0.346267442,-0.075118503,-0.820643188,376.5499878,0.01327845,0
-1,-0.3424875,-0.146786998,0.621702647,0.574336113,-1,0.814641117,-0.033333333,-0.346267442,-0.184272706,-0.91210859,375.2200012,0.024652204,1
